sncRNA	Primary_Solid_Tumor_salmon	Solid_Tissue_Normal_salmon	Primary_Solid_Tumor_fc	Solid_Tissue_Normal_fc
URS0000521091_GR_chr16_3184135_3184206_72_-	NA	NA	8.640611869190833	4.568401408354156
URS0000659544_GR_chr16_3191501_3191573_73_+	NA	NA	4.9566393962232285	3.2440855466492553
URS000072540A_GR_chr16_3191989_3192060_72_+	NA	NA	6.2559435702426045	3.1075097359564547
URS0000416117_GR_chr16_3191989_3192061_73_+	NA	NA	6.553737929703126	3.836627279733818
URS0000185B47_GR_chr16_3191991_3192062_72_+	NA	NA	5.373629835185743	3.156405439890622
URS0000690130_GR_chr16_3193918_3193990_73_+	NA	NA	3.30644242294807	12.481237969251392
URS000075A669_GR_chr16_14309285_14309371_87_+	NA	NA	6.135618924329745	15.512387385751088
URS000011554E_GR_chr16_14309285_14309377_93_+	NA	NA	6.135618924329745	15.512387385751088
URS0000EFCCC1_GR_chr16_14309299_14309360_62_+	NA	NA	2.698981209378286	7.742299360339135
URS00007E3516_GR_chr16_14309340_14309360_21_+	NA	NA	5.454412504656047	16.57924433840145
URS00005651EE_GR_chr16_15643294_15643372_79_+	NA	NA	46.132809139121854	22.81828218477038
URS000075CB46_GR_chr16_67202321_67202395_75_-	NA	NA	19.394501097829565	27.726368793597754
URS0000EFE30B_GR_chr16_67202326_67202388_63_-	NA	NA	19.394501097829565	27.726368793597754
URS000026261D_GR_chr16_69933103_69933124_22_+	NA	NA	10.57531685066251	15.831271677713218
URS00000821E0_GR_chr16_69933142_69933162_21_+	NA	NA	14.34727952024373	25.05727131412838
URS00002B845E_GR_chr16_69933143_69933164_22_+	NA	NA	61.127738127500635	141.70610088372322
URS000009AC8B_GR_chr16_70778211_70778281_71_-	NA	NA	52.837344499539185	16.147235494604686
URS000072890F_GR_chr16_87384022_87384094_73_-	NA	NA	3.6425461510495607	2.5054513558483653
URS000075D268_GR_chr16_89561430_89561501_72_+	NA	NA	4.95160779730964	4.472384466136335
URS0000142DC3_GR_chr17_1713952_1713973_22_-	NA	NA	6.093676133560684	7.670608951532898
URS000063E976_GR_chr17_2329119_2329213_95_-	NA	NA	6.118623490294416	6.379424325739275
URS000030BA79_GR_chr17_2330279_2330370_92_-	NA	NA	6.8921759932135265	5.776134959432578
URS000040EE1D_GR_chr17_7017615_7017701_87_-	NA	NA	9.163011379370694	26.981543939860604
URS00006D9757_GR_chr17_7017620_7017696_77_-	NA	NA	9.163011379370694	26.981543939860604
URS0000072D03_GR_chr17_7017666_7017687_22_-	NA	NA	8.32927029993313	24.492264682008372
URS00005B3525_GR_chr17_7017667_7017687_21_-	NA	NA	3.9606821075723007	12.724186410089896
URS00002AE1D6_GR_chr17_7017978_7017999_22_-	NA	NA	17.971273062807892	50.51402266004263
URS00001BC212_GR_chr17_7017979_7017999_21_-	NA	NA	4.603165809602517	12.31551504328177
URS00007CCDF8_GR_chr17_7069385_7069401_17_+	NA	NA	315.76457773931344	272.8621167878296
URS0000D50706_GR_chr17_7223308_7223330_23_-	NA	NA	7.1244758306894544	5.382992364609745
URS000005481D_GR_chr17_7223342_7223364_23_-	NA	NA	6.9871359226794105	3.082366981184704
URS0000222FD2_GR_chr17_8186358_8186429_72_+	NA	NA	10.528461656075264	6.204665171688072
URS000038D8D3_GR_chr17_8226610_8226691_82_-	NA	NA	61.34207548931216	47.657535254178214
URS000075AD75_GR_chr17_12081966_12081986_21_+	NA	NA	6.200334674455651	3.642790238503373
URS0000657D34_GR_chr17_19344506_19344574_69_-	NA	NA	5.614746835544481	6.008097222002412
URS0000EFDA5F_GR_chr17_19344512_19344568_57_-	NA	NA	5.592636875451937	6.008097222002412
hsa_piR_009228_DQ582496	NA	NA	3.2273236558531164	7.808611747543272
URS00006C0C10_GR_chr17_28723429_28723492_64_+	NA	NA	48.99182380132038	13.5627667293944
URS0000583A29_GR_chr17_28723430_28723491_62_+	NA	NA	48.745620175337336	13.493173514599942
URS000068196F_GR_chr17_28861369_28861440_72_-	NA	NA	17.338925195990015	218.81571768017804
URS000069130B_GR_chr17_28861369_28861440_72_+	NA	NA	17.338925195990015	218.81571768017804
URS000075A016_GR_chr17_28861371_28861438_68_+	NA	NA	17.338925195990015	218.81571768017804
URS00002AB26F_GR_chr17_28861402_28861424_23_-	NA	NA	17.112524677461295	216.63188300177157
URS00002E857A_GR_chr17_28861403_28861424_22_-	NA	NA	15.16790440611589	199.57385332660962
URS00000ED3D8_GR_chr17_28861404_28861424_21_-	NA	NA	12.005182865425992	160.00721165405804
URS000075BB92_GR_chr17_28861533_28861618_86_-	NA	NA	10.893945789423242	93.05711025936041
URS00006844E6_GR_chr17_28861534_28861618_85_-	NA	NA	10.893945789423242	93.05489638503533
URS000004F117_GR_chr17_28861582_28861604_23_-	NA	NA	10.46090697867115	88.50965318116579
URS00002E92A8_GR_chr17_28861583_28861604_22_-	NA	NA	10.093907215218024	85.35920538394569
URS00003DAB6F_GR_chr17_30117079_30117172_94_-	NA	NA	28.464908141667937	21.91429968753569
URS000075B951_GR_chr17_30117079_30117172_94_+	NA	NA	28.464908141667937	21.91429968753569
URS000075AC72_GR_chr17_30117086_30117160_75_-	NA	NA	28.464908141667937	21.91429968753569
URS00001C8A86_GR_chr17_30117095_30117117_23_+	NA	NA	6.464952692879777	7.364902838448872
URS000075F097_GR_chr17_30117095_30117117_23_-	NA	NA	6.464952692879777	7.364902838448872
URS000075CC75_GR_chr17_30117128_30117151_24_-	NA	NA	7.56427162904565	3.6398441249927327
URS000075EC4B_GR_chr17_31559996_31560083_88_+	NA	NA	140.45026876109176	230.95254554425895
URS0000EFF505_GR_chr17_31575438_31575499_62_+	NA	NA	6.782460501234762	17.320000569794185
URS0000646601_GR_chr17_38861684_38861755_72_-	NA	NA	4.505330749740102	5.066484507616116
URS00005E4552_GR_chr17_38867645_38867672_28_+	NA	NA	6.066314683206278	3.1097868943390616
URS00005372AE_GR_chr17_38867645_38867673_29_+	NA	NA	38.76750478652501	10.115467058837433
hsa_piR_020499_DQ598183	NA	NA	57.44678526391248	13.73584298456392
URS00006A2BF7_GR_chr17_40243223_40243319_97_+	NA	NA	11.190159387907372	5.9554606072339435
URS00006CCC88_GR_chr17_48579859_48579934_76_+	NA	NA	7898.582560350072	4228.354745501937
URS0000EFCAB8_GR_chr17_48579864_48579925_62_-	NA	NA	1867.7545648650605	1026.6352225312446
URS0000D4EF33_GR_chr17_48579904_48579925_22_-	NA	NA	1809.4244697633962	986.8925839242263
URS000055DE1B_GR_chr17_48579905_48579926_22_-	NA	NA	7274.597349639388	3784.2690356877847
URS000021601A_GR_chr17_48579906_48579926_21_-	NA	NA	878.7363849215564	373.8893447934752
URS0000707F35_GR_chr17_48632480_48632571_92_-	NA	NA	107.84278540942677	9.131265109809505
URS000014C145_GR_chr17_48632490_48632559_70_-	NA	NA	107.80181561268215	9.131265109809505
URS000035EE7E_GR_chr17_49192528_49192599_72_+	NA	NA	85.7762301955098	45.96870613266077
URS000075AE07_GR_chr17_58331232_58331318_87_-	NA	NA	349.3057371897894	67.23039257441133
URS0000EFD44E_GR_chr17_58331244_58331303_60_-	NA	NA	344.5481176052694	65.30813015807587
URS00004AF1CF_GR_chr17_59841262_59841342_81_+	NA	NA	31936.060184033944	7240.788607096035
URS00002B3F1C_GR_chr17_59841263_59841340_78_-	NA	NA	31935.94000148463	7240.785510343242
URS000028327B_GR_chr17_59841273_59841294_22_-	NA	NA	27161.045663525674	6388.519814222031
URS000039ED8D_GR_chr17_59841273_59841294_22_+	NA	NA	27161.045663525674	6388.519814222031
URS000046AF60_GR_chr17_59841273_59841295_23_+	NA	NA	31212.91287223949	7049.751508748208
URS000009262D_GR_chr17_59841311_59841331_21_+	NA	NA	168.10053835473383	19.059947039009845
URS000031EDF0_GR_chr17_76561108_76561193_86_+	NA	NA	58.21079162049022	86.4762590314296
URS000014D7B3_GR_chr17_76561160_76561186_27_+	NA	NA	10.720804586521636	16.773082491379057
URS000075E912_GR_chr17_81125877_81125955_79_+	NA	NA	29.610268946298195	24.818545663205743
URS0000652257_GR_chr17_81125878_81125957_80_-	NA	NA	29.610268946298195	24.818545663205743
URS000075E706_GR_chr17_81125883_81125949_67_-	NA	NA	29.610268946298195	24.818545663205743
URS0000EFC794_GR_chr17_81125885_81125948_64_+	NA	NA	29.602874213477534	24.818545663205743
URS00003FB16B_GR_chr17_81125886_81125908_23_+	NA	NA	26.81014253028567	22.8033087519078
URS0000EFB9F2_GR_chr17_81125886_81125910_25_+	NA	NA	27.0319836391139	22.944075330107022
URS00000254A6_GR_chr17_81125887_81125908_22_-	NA	NA	13.285609602470506	12.71360227478037
URS0000679FAF_GR_chr18_46089305_46089377_73_-	NA	NA	5.1384101284696495	2.906788612095107
URS000075DF00_GR_chr18_49489235_49489324_90_-	NA	NA	18.37025126115824	9.297181581017755
URS00006ADC79_GR_chr18_49489245_49489308_64_-	NA	NA	18.205519813604674	9.263084321880925
hsa_piR_018292_DQ595186	NA	NA	16.859226008740787	8.46219384498869
hsa_piR_017178_DQ593744	NA	NA	21.290371545840735	19.3425569798211
hsa_piR_017194_DQ593767	NA	NA	10.03347304056496	9.756902314176802
URS000061547A_GR_chr18_80013036_80013065_30_+	NA	NA	65.65356490332323	27.593278709200643
URS00000674BE_GR_chr19_4724621_4724713_93_-	NA	NA	12.21695993388362	5.5461793627231595
URS000075DF1C_GR_chr19_10109749_10109840_92_+	NA	NA	5.354490262046394	2.4941878616595745
URS0000EFE339_GR_chr19_10817428_10817491_64_-	NA	NA	371.6230100158639	393.93486712394593
URS00004B3DE7_GR_chr19_13836286_13836366_81_-	NA	NA	274.6240910319663	348.392496841147
URS00000FFC8B_GR_chr19_13836287_13836359_73_-	NA	NA	273.5062357501006	347.0988426377931
URS0000EFD731_GR_chr19_13836288_13836348_61_-	NA	NA	273.4129957075706	347.04482351558795
URS00004AB133_GR_chr19_13836325_13836348_24_-	NA	NA	4.684502713944596	3.6739385297297673
URS000021FE07_GR_chr19_13836439_13836518_80_-	NA	NA	228.02415422177478	187.96482785757698
URS000064906C_GR_chr19_13836440_13836521_82_-	NA	NA	243.04596092189087	206.68518891882013
URS00004D4123_GR_chr19_13836449_13836467_19_-	NA	NA	9.47111368947674	6.360318995514931
URS00001B341F_GR_chr19_13836487_13836508_22_-	NA	NA	2.987385422841445	12.137425014762664
URS00001EF8BC_GR_chr19_13836583_13836663_81_-	NA	NA	776.079736955892	683.210456719062
URS00005540D2_GR_chr19_13836595_13836615_21_-	NA	NA	377.14467264044856	351.6131482306352
URS0000EFCEF6_GR_chr19_13874724_13874785_62_+	NA	NA	28.530703345848117	21.668154168996487
URS0000060C37_GR_chr19_13874725_13874745_21_+	NA	NA	6.601824433373212	7.228752276126813
URS000018C928_GR_chr19_13874725_13874746_22_+	NA	NA	11.614652174064462	10.9882787766032
URS0000244A71_GR_chr19_13874763_13874784_22_+	NA	NA	9.966212926109339	7.75132266512694
URS0000EFE2D3_GR_chr19_13874909_13874972_64_+	NA	NA	11.394914394085001	9.699284251991587
URS0000236310_GR_chr19_13874910_13874932_23_+	NA	NA	11.04515818300959	9.492206667377337
URS000066F693_GR_chr19_31995809_31995876_68_+	NA	NA	2.995499481974592	3.4038246518214543
URS000028BBF9_GR_chr19_43460872_43460893_22_+	NA	NA	171.17465600647643	141.19333120881984
URS00006F0FC0_GR_chr19_45478602_45478687_86_-	NA	NA	5.41017759052782	2.3177519633944192
URS000075A0E5_GR_chr19_45638994_45639087_94_-	NA	NA	10.520555606680638	5.405351074299649
URS000066DE63_GR_chr19_45638994_45639090_97_-	NA	NA	10.520555606680638	5.405351074299649
URS0000EFEEB6_GR_chr19_45639006_45639070_65_-	NA	NA	10.434209515068094	5.381971938101491
URS0000D52B16_GR_chr19_45639048_45639070_23_-	NA	NA	10.032916673143415	5.062299790881628
URS00003380C1_GR_chr19_45639049_45639070_22_-	NA	NA	9.651827274158814	4.968932027527736
URS00004E008F_GR_chr19_46018961_46018982_22_+	NA	NA	8.940432153226206	7.910794581255824
URS00006D7506_GR_chr19_49489965_49490048_84_+	NA	NA	9.843329680083043	5.401858098129307
URS00006283BD_GR_chr19_49490904_49490974_71_+	NA	NA	3.388222761201511	2.1461226378473586
URS000016FD1A_GR_chr19_49500832_49500853_22_-	NA	NA	232.12495648799765	227.59253294707648
URS000075A57C_GR_chr19_50802325_50802421_97_-	NA	NA	9.70745920294515	7.439446700316773
URS000068AEF6_GR_chr19_51692611_51692683_73_+	NA	NA	8838.503526007993	5591.577191901102
URS000075DE48_GR_chr19_51692786_51692864_79_+	NA	NA	309.6407256194839	225.17649450166246
URS0000190DC2_GR_chr19_51692793_51692813_21_+	NA	NA	106.9362217363984	96.7379701759773
URS000075D168_GR_chr19_51693254_51693339_86_+	NA	NA	349.3659223154515	346.43498210932256
URS000063D7EB_GR_chr19_51693262_51693330_69_+	NA	NA	219.78550366013533	245.77875425559037
URS0000634A7A_GR_chr2_27050782_27050870_89_+	NA	NA	15.011022985740157	10.287396611369857
hsa_piR_005019_DQ576918	NA	NA	80.14622155725063	28.728970140071603
hsa_piR_020496_DQ598175	NA	NA	11.039959268056444	4.252368858351499
URS000073124E_GR_chr2_71046358_71046430_73_-	NA	NA	23.81905485018312	8.76762513685584
URS000082FC15_GR_chr2_86423805_86423885_81_-	NA	NA	37.25496103543359	31.525010343115675
URS000066AF0D_GR_chr2_127798904_127798998_95_-	NA	NA	7.135916430211708	5.751226990425429
URS0000EFCBF4_GR_chr2_135665410_135665466_57_+	NA	NA	30.804115212133173	29.392224633231482
URS0000744FA8_GR_chr2_158881659_158881730_72_-	NA	NA	6.168053618890823	4.459080668233739
URS000068F7DB_GR_chr2_176150321_176150395_75_-	NA	NA	8510.114148981831	31510.891092534173
URS0000680F44_GR_chr2_176150322_176150396_75_+	NA	NA	8510.114148981831	31510.910981880163
URS00005D8C46_GR_chr2_176150329_176150349_21_+	NA	NA	867.2828616151716	3337.0080050564675
URS000046820B_GR_chr2_176150329_176150350_22_+	NA	NA	7395.433878044205	27268.60315089064
URS000058760A_GR_chr2_176150329_176150351_23_+	NA	NA	8380.642208664229	30720.961171383082
URS000075A952_GR_chr2_176150330_176150351_22_+	NA	NA	869.3183114394309	3332.79223894267
URS000065DC2A_GR_chr2_203364408_203364478_71_-	NA	NA	155.95116501400182	40.862400975614726
hsa_piR_016677_DQ592953	NA	NA	65.93999215379044	18.736308465617636
URS000070BB97_GR_chr2_206161878_206161956_79_+	NA	NA	11.046872748731742	7.015990437778274
URS0000A77ED7_GR_chr2_206161878_206161957_80_+	NA	NA	11.046872748731742	7.015990437778274
URS000004E6C0_GR_chr2_206161881_206161950_70_+	NA	NA	11.046872748731742	7.015990437778274
URS000075D52C_GR_chr2_207109987_207110073_87_-	NA	NA	12.997599634835101	12.632276540358456
URS00003A2C6C_GR_chr2_207110042_207110063_22_-	NA	NA	11.56209236098833	11.231610112341057
URS0000609C67_GR_chr2_207110043_207110063_21_-	NA	NA	3.247855920745915	3.902767342966868
URS00002FDE5F_GR_chr2_216499269_216499295_27_+	NA	NA	9.243317798453852	5.6126247349758
URS000075C05A_GR_chr2_218402646_218402722_77_+	NA	NA	161.24395803385832	236.3142344213998
URS0000316FA5_GR_chr2_218402657_218402677_21_+	NA	NA	63.15081247408912	128.0752945427434
URS00000E73CB_GR_chr2_218402657_218402678_22_+	NA	NA	152.47819069097312	222.39193225851207
URS000021C6A8_GR_chr2_218402692_218402712_21_+	NA	NA	3.283945566901212	4.113522146060147
URS000075BCF9_GR_chr2_219001645_219001708_64_-	NA	NA	3138.7479018070844	1101.874597960824
URS00005160A3_GR_chr2_231460368_231460442_75_-	NA	NA	31.91248818904873	12.710712514792114
URS00006A2AF1_GR_chr2_231460371_231460437_67_-	NA	NA	31.319836492993787	12.511699190848136
URS0000626A32_GR_chr2_231460371_231460440_70_-	NA	NA	31.647762726990965	12.63422896397549
URS000071F654_GR_chr2_240456001_240456089_89_+	NA	NA	45.57166116575011	27.771918087836777
URS000075EC44_GR_chr20_2462952_2463047_96_-	NA	NA	29.258215392631538	21.22383259885291
hsa_piR_012681_DQ587153	NA	NA	26.748236249514733	23.396297217438082
URS00003C164B_GR_chr20_2656940_2656967_28_+	NA	NA	11.628753829073476	8.639951256493863
URS000075D426_GR_chr20_3917502_3917563_62_-	NA	NA	1412.5091428877358	1025.105840776016
URS0000EFB9FB_GR_chr20_3917503_3917563_61_+	NA	NA	1412.5091428877358	1025.105840776016
URS000075C8F4_GR_chr20_3917541_3917563_23_-	NA	NA	2822.555020651461	2049.111320064069
URS0000682FB0_GR_chr20_18329006_18329102_97_+	NA	NA	11.099405913889155	6.315632742513037
URS000058975E_GR_chr20_49100429_49100455_27_+	NA	NA	3.7955318957248467	5.788132801947867
URS000071403B_GR_chr20_49278940_49279028_89_+	NA	NA	16.632193385100283	7.6945165179069805
URS000031B2D8_GR_chr21_8209687_8209710_24_+	NA	NA	15.854149519017652	8.72398140784442
URS00001650DC_GR_chr21_8210692_8210721_30_+	NA	NA	15.737135980491182	18.229674305053834
URS000027190B_GR_chr21_8216294_8216322_29_+	NA	NA	3.8159688041008692	6.94413813306646
URS0000514CEC_GR_chr21_8258710_8258726_17_+	NA	NA	8.209941956294191	9.450440861719033
URS0000208A34_GR_chr21_16539089_16539169_81_+	NA	NA	179.17278043230715	785.4832364109257
URS0000660AB2_GR_chr21_16539093_16539164_72_-	NA	NA	179.17278043230715	785.4832364109257
URS000071CCC6_GR_chr21_16539094_16539165_72_+	NA	NA	179.17278043230715	785.4832364109257
URS0000157026_GR_chr21_16539101_16539122_22_+	NA	NA	176.408729274572	774.7121591092891
URS0000031E12_GR_chr21_16539828_16539911_84_+	NA	NA	498.60519924311166	1874.0115652220054
URS000050DE77_GR_chr21_16539838_16539859_22_+	NA	NA	476.235475835317	1806.4557998851146
URS000058997A_GR_chr21_16590237_16590325_89_+	NA	NA	83.07389312996582	286.41311878936773
URS000062749E_GR_chr21_25573980_25574044_65_+	NA	NA	143.48595821859547	45.06571393279233
URS0000338542_GR_chr21_25573983_25574005_23_+	NA	NA	127.02230576522344	41.107714530257766
URS000075D261_GR_chr22_20033139_20033220_82_+	NA	NA	14.129749744494669	11.863629302117392
URS0000729723_GR_chr22_20033140_20033220_81_+	NA	NA	14.129749744494669	11.863629302117392
URS000022EFB6_GR_chr22_39319052_39319113_62_-	NA	NA	48.25126401085874	33.123033299861795
URS0000699FB5_GR_chr22_46112746_46112824_79_+	NA	NA	2974.0531532177724	3658.296376859862
URS0000631FB7_GR_chr22_46113685_46113769_85_+	NA	NA	6255.857917994802	9920.609312360215
URS000075A5AC_GR_chr22_46113745_46113765_21_+	NA	NA	23.576022125194775	32.09353239404187
URS000046FA49_GR_chr3_35744476_35744559_84_+	NA	NA	28.954255644650296	30.9680332618746
URS0000EFE84B_GR_chr3_35744489_35744547_59_+	NA	NA	28.902557767046478	27.049730912500355
URS000023C301_GR_chr3_37969404_37969480_77_+	NA	NA	181.4687754320279	300.67521587302633
URS000068669B_GR_chr3_37969405_37969478_74_+	NA	NA	181.4687754320279	300.67521587302633
URS00006F3F92_GR_chr3_37969406_37969479_74_-	NA	NA	181.4687754320279	300.67521587302633
URS000075EE47_GR_chr3_49020148_49020234_87_-	NA	NA	87.26883471683959	40.13564960913157
URS000066C0F7_GR_chr3_49020149_49020233_85_-	NA	NA	87.12517745190476	40.11049316647303
URS000048BA36_GR_chr3_49020199_49020221_23_-	NA	NA	58.9798465323042	26.768982594280672
URS0000740D26_GR_chr3_49020200_49020221_22_-	NA	NA	14.962132647669687	7.621523426482757
URS0000663EAF_GR_chr3_49020618_49020708_91_-	NA	NA	283.53013965120067	96.02206577145878
URS000075BBD9_GR_chr3_49020618_49020709_92_-	NA	NA	283.5676199621212	96.03784085540148
URS00005C2E31_GR_chr3_49020672_49020694_23_-	NA	NA	267.8001188414305	92.47446544996534
URS00000B0351_GR_chr3_52268276_52268363_88_-	NA	NA	163.2881554084187	142.16117977787877
URS000075A742_GR_chr3_52690738_52690830_93_+	NA	NA	20.15818558576189	11.447953512379016
URS0000698D61_GR_chr3_52690744_52690827_84_+	NA	NA	20.15818558576189	11.447953512379016
URS0000ABD85F_GR_chr3_52691378_52691444_67_+	NA	NA	148.39871200081836	72.69583770578797
URS000074CBFD_GR_chr3_104160680_104160751_72_-	NA	NA	9.447503406736464	7.889165651248115
URS00006878F7_GR_chr3_110640242_110640316_75_+	NA	NA	3.5857616866321207	3.383351821735773
URS00005C8991_GR_chr3_155661093_155661123_31_+	NA	NA	33.99649679991728	10.792748443322361
hsa_piR_004153_DQ575660	NA	NA	34.270821191702346	10.871177540103124
URS0000699390_GR_chr3_157153548_157153640_93_+	NA	NA	5.646627739699717	4.470911708542191
URS000041CB9C_GR_chr3_160404588_160404685_98_+	NA	NA	60.99590523552271	21.713603303734562
URS00002D9E2D_GR_chr3_160404607_160404627_21_+	NA	NA	21.817804500804478	8.195474305108098
URS000017EE98_GR_chr3_160404745_160404825_81_+	NA	NA	42.006136214311155	30.04802493376822
URS0000695392_GR_chr3_160404745_160404825_81_-	NA	NA	42.006136214311155	30.04802493376822
URS0000E60B72_GR_chr3_169772230_169772301_72_+	NA	NA	28.302831164666912	18.707609304393586
URS00001B3570_GR_chr3_169772230_169772302_73_+	NA	NA	28.485065103682363	18.752862824697036
URS000044730B_GR_chr3_169772230_169772303_74_+	NA	NA	3.534458066735018	1.9395076954780652
URS0000651282_GR_chr3_186784796_186784864_69_+	NA	NA	42.43116399710489	18.012821783281748
URS000068A870_GR_chr3_188688783_188688863_81_-	NA	NA	1071.2271623901663	1907.821193640422
URS0000CAD556_GR_chr3_188688794_188688813_20_+	NA	NA	4.762018012140442	5.796619695852636
URS0000631D74_GR_chr4_20528282_20528377_96_+	NA	NA	5.98367074848702	13.70784154782792
URS000020D84A_GR_chr4_20528299_20528319_21_+	NA	NA	4.272107245931398	10.064139303628943
URS00001BF5DD_GR_chr4_20528299_20528320_22_+	NA	NA	8.919249205972715	19.387275373883806
URS000075BE91_GR_chr4_38868032_38868127_96_+	NA	NA	27.90571686552657	31.09321067325761
URS000029900F_GR_chr4_151103826_151103891_66_+	NA	NA	7.646177582874359	3.4028032422671926
URS00006A9CD9_GR_chr4_185709873_185709967_95_-	NA	NA	13.662327717324503	12.684555935561875
URS0000D51422_GR_chr5_10402364_10402385_22_+	NA	NA	12.383356793000448	7.846708977227858
URS0000D56919_GR_chr5_10402364_10402431_68_+	NA	NA	12.4246611906589	7.893452790689628
URS000068CA2F_GR_chr5_59703606_59703703_98_-	NA	NA	29.760667648108367	30.578055290333648
URS00002573C3_GR_chr5_59703630_59703651_22_-	NA	NA	23.87608771131183	23.40492515798488
URS000075C2C2_GR_chr5_86620497_86620575_79_+	NA	NA	13.667297024660188	8.60482741823484
URS000062539F_GR_chr5_86620506_86620568_63_+	NA	NA	13.651807481546735	8.564112365315971
URS00003FA6CD_GR_chr5_88666853_88666939_87_-	NA	NA	168.92900402444926	69.95723345804454
URS00002A6B75_GR_chr5_88666866_88666925_60_-	NA	NA	168.80405715129777	69.92971225564682
URS00003C7219_GR_chr5_88666866_88666925_60_+	NA	NA	168.80405715129777	69.92971225564682
URS000049E7BA_GR_chr5_94569466_94569534_69_-	NA	NA	42.406066832353694	48.672176431898734
URS0000807EA6_GR_chr5_94569467_94569506_40_-	NA	NA	41.994380095228735	48.5321601165654
URS00007EC19C_GR_chr5_94569467_94569507_41_-	NA	NA	42.020223546544614	48.5441432227123
URS00007F9004_GR_chr5_94569467_94569516_50_-	NA	NA	42.198272827060535	48.62581210189873
URS00007F742E_GR_chr5_94569467_94569517_51_-	NA	NA	42.2001851498081	48.62681771657687
URS00008033CE_GR_chr5_94569467_94569520_54_-	NA	NA	42.20122763907224	48.627314879444796
URS00007E8E68_GR_chr5_94569467_94569521_55_-	NA	NA	42.20173468046355	48.627314879444796
URS0000804A0D_GR_chr5_94569467_94569525_59_-	NA	NA	42.211685355887234	48.628940678709164
URS0000803B68_GR_chr5_94569467_94569526_60_-	NA	NA	42.322599751434744	48.643040336280855
URS00007E9F11_GR_chr5_94569467_94569531_65_-	NA	NA	42.334306179316656	48.64564480486156
URS00004AA2F0_GR_chr5_94569467_94569533_67_-	NA	NA	42.35314088751151	48.65011206645164
URS0000021028_GR_chr5_94569467_94569535_69_-	NA	NA	43.664023375459486	48.88230024613857
URS00000C4980_GR_chr5_94569467_94569535_69_+	NA	NA	43.664023375459486	48.88230024613857
URS0000057FC6_GR_chr5_94569468_94569535_68_+	NA	NA	40.77432686232334	47.33747272474327
URS00003CB05F_GR_chr5_94569468_94569535_68_-	NA	NA	40.77432686232334	47.33747272474327
URS0000028D1E_GR_chr5_94569468_94569536_69_-	NA	NA	40.7751957318698	47.33871805766458
URS00006E2C99_GR_chr5_132180779_132180838_60_+	NA	NA	34.58341557051332	7.868574374213937
URS000012E7F0_GR_chr5_134924054_134924122_69_-	NA	NA	52.779674037565556	14.692030938386207
URS0000371626_GR_chr5_134924054_134924122_69_+	NA	NA	52.779674037565556	14.692030938386207
URS00002015A1_GR_chr5_134926590_134926653_64_-	NA	NA	6.202574071609716	4.599021496311963
URS0000A4881D_GR_chr5_134926590_134926657_68_-	NA	NA	6.230866564903631	4.607394473951155
URS000000EB00_GR_chr5_134926590_134926658_69_-	NA	NA	6.340974612844802	4.6412678889616
URS000021D84F_GR_chr5_134926591_134926658_68_-	NA	NA	6.196727978982513	4.5661256918028625
URS00005609ED_GR_chr5_137647582_137647603_22_-	NA	NA	4.9674005536497585	5.225311886980058
URS000066A55E_GR_chr5_149062313_149062409_97_-	NA	NA	12.7142792509249	29.82722175898963
URS0000626898_GR_chr5_149062320_149062416_97_+	NA	NA	12.725600284714645	29.82722175898963
URS0000576F83_GR_chr5_149062373_149062394_22_-	NA	NA	12.039120833698103	28.22577246715528
URS000075EA0D_GR_chr5_149062374_149062394_21_-	NA	NA	10.366229807063073	22.856288561354738
URS0000365CE3_GR_chr5_149428944_149428964_21_+	NA	NA	14.166308042463973	21.608636412942445
URS00003E93AB_GR_chr5_149428944_149428965_22_+	NA	NA	15.497365267337546	23.75795186748672
URS00006E4867_GR_chr5_149430646_149430732_87_+	NA	NA	176.3634264018433	908.526126685848
URS0000305406_GR_chr5_149430661_149430681_21_+	NA	NA	54.60650352594087	217.14176946709733
URS0000EFEC68_GR_chr5_149732828_149732888_61_+	NA	NA	102.62396711877022	1228.6226721340001
URS00004BAA8A_GR_chr5_149732829_149732850_22_+	NA	NA	26.28464022882572	164.72731905660086
URS000075D8A0_GR_chr5_160485352_160485450_99_+	NA	NA	39.393763768397136	20.51986822519847
URS000065B202_GR_chr5_160485357_160485443_87_+	NA	NA	39.32224756709937	20.51986822519847
URS00005E1F00_GR_chr5_160485371_160485392_22_+	NA	NA	9.365821423240567	4.226388875628775
URS000050B527_GR_chr5_160485372_160485393_22_+	NA	NA	33.69180755677247	18.06632294003827
URS000075ED36_GR_chr5_168560904_168560965_62_+	NA	NA	1414.4102952078	1025.9910789896626
URS0000645747_GR_chr5_168768153_168768248_96_-	NA	NA	5.6377452594549915	13.221115290437448
URS000075C604_GR_chr5_180015303_180015397_95_-	NA	NA	7.503434407126709	2.9582399622148308
URS0000636B3D_GR_chr5_180015303_180015400_98_-	NA	NA	7.546475951092266	2.987320912705953
URS0000630B8A_GR_chr5_181097474_181097555_82_-	NA	NA	284.69323201197534	118.59947745840893
hsa_piR_020829_DQ598677	NA	NA	28.212358543197475	24.89107356750121
URS0000068EE0_GR_chr5_181188458_181188488_31_-	NA	NA	28.163664780244375	24.83533281928814
URS000005EEFA_GR_chr5_181218258_181218346_89_-	NA	NA	13.059827825189252	11.280437471081603
